date,n_long,n_short,gross_exposure,ret_gross,ret_net,cost_commission,cost_slippage,cost_borrow,turnover,max_pos,mean_pos
2022-09-01,19,19,0.6017738532522662,0.0034897516563369736,0.003243366545142319,6.017738532522662e-05,0.00018053215597567984,5.675569893748143e-06,0.6017738532522662,20210714.20885,3959038.5082385927
2022-09-02,19,19,0.3707236553928,-0.0004800927077256345,-0.0006330728605787671,3.707236553928e-05,0.00011121709661783998,4.690690696012698e-06,0.3707236553928,10602430.56,2438971.417057895
2022-09-06,20,20,0.6561156438119999,-0.0019710039137710096,-0.0022395814195567874,6.56115643812e-05,0.00019683469314359995,6.131248260977778e-06,0.6561156438119999,20540134.05335,4100722.7738249996
2022-09-07,20,20,0.29803079061297,0.0012223479601726666,0.0010989247058917312,2.9803079061297e-05,8.940923718389099e-05,4.210938035747382e-06,0.29803079061297,6119981.77675,1862692.4413310625
2022-09-08,19,19,0.659290888826866,0.003143896631933082,0.0028734974637673162,6.59290888826866e-05,0.0001977872666480598,6.6828126350195715e-06,0.659290888826866,12436903.2025,4337440.058071488
2022-09-09,20,20,1.0,-0.0004823328539924002,-0.0009196503248437161,0.0001,0.0003,3.731747085131587e-05,1.0,23667710.630175,6250000.0
2022-09-12,20,20,0.6693081140314002,-0.003455357006467119,-0.003728997750983744,6.693081140314001e-05,0.00020079243420942006,5.91749890406508e-06,0.6693081140314002,23978650.14,4183175.7126962496
2022-09-13,20,20,0.9999999999999998,0.0017146287949665344,0.0013060050800933092,9.999999999999999e-05,0.00029999999999999987,8.623714873225393e-06,0.9999999999999998,15063896.382932112,6249999.999999998
2022-09-14,20,20,0.4375692206727361,-0.0009032030681094877,-0.001086502494887477,4.3756922067273614e-05,0.0001312707662018208,8.27173850889473e-06,0.4375692206727361,17969707.170525003,2734807.6292046
2022-09-15,20,20,0.35980013999784005,-0.001023440243183855,-0.001172730466628688,3.598001399978401e-05,0.00010794004199935201,5.370167445697143e-06,0.35980013999784005,7223273.945025001,2248750.8749865005
2022-09-16,20,20,0.6122840061756479,-0.0019741181968239516,-0.0022249130783017954,6.12284006175648e-05,0.0001836852018526944,5.8812790075845075e-06,0.6122840061756479,12380631.520000001,3826775.0385978
2022-09-19,20,20,0.422020959845248,-0.0016038610467079782,-0.0017786062091315667,4.22020959845248e-05,0.0001266062879535744,5.936778485489269e-06,0.422020959845248,9994920.084999999,2637630.9990328
2022-09-20,20,20,0.343821433000566,2.1431462389675667e-05,-0.00012200472684458062,3.4382143300056605e-05,0.00010314642990016979,5.90761603402989e-06,0.343821433000566,7276804.890000001,2148883.9562535374
